date,tree,tensiometer_40,tensiometer_80,frond,dendrometer,tdr_water_40,tdr_water_80,tdr_salt_40,tdr_salt_80,sap_flow,eto (mm/day),vpd (kPa),frond_growth_rate,irrigation,irrigation calc (kc=1),adjusted_irrigation
2024-09-09, T14_D_100,0.10685251135918054,0.11598325600750559,41.267975,0.09574468085106383,0.32310945389099976,0.3259322617109215,0.32855936378351747,0.09562704447645932,0.0,0.4773055477851602,0.5356004589251822,3.4610083299999985,329.3,0.7212834159774887,0.5770267327819909
2024-09-09, T12_E_50,0.2093822915698143,0.22422306313363458,35.35762083,0.07092198581560283,0.13375926516365855,0.21848881437964512,0.12497947308044198,0.11954484335470954,0.0,0.4773055477851602,0.5356004589251822,2.924479160000004,175.8,0.3850641497990966,0.30805131983927725
2024-09-10, T12_E_50,0.20602971880806467,0.22268733311102093,38.5929375,0.06028368794326241,0.13521440591043352,0.2191195654505844,0.1286273958054754,0.12084529088515962,0.0,0.446828398531115,0.45955510866765364,3.235316669999996,176.0,0.39935969872401916,0.31948775897921533
2024-09-10, T14_D_100,0.10734373080359205,0.11728571058364627,45.02637917,0.16666666666666666,0.32381428775945176,0.3254508990263604,0.3397846435357872,0.09621706233749688,0.0,0.446828398531115,0.45955510866765364,3.7584041699999986,327.2,0.7424459853551083,0.5939567882840866
2024-09-10, T15_E_100,0.08678619672605041,0.09804048624962713,39.51367917,0.09574468085106383,0.723295893827351,0.4060044368095798,0.2276960611584207,0.10631961306016018,0.0,0.446828398531115,0.45955510866765364,3.7159666700000002,327.2,0.7424459853551083,0.5939567882840866
2024-09-10, T2_D_50,0.1773056612579224,0.7968689251516287,34.19055417,0.09574468085106383,0.27356645895310383,0.2315851962521247,0.3922631196424802,0.13832507172623776,0.0,0.446828398531115,0.45955510866765364,2.707120839999998,176.0,0.39935969872401916,0.31948775897921533
2024-09-10, T4_E_50,0.26479184578598386,0.4698426686491212,32.42690417,0.04609929078014184,0.21238233823745226,0.1916155035943017,0.15525371243578015,0.07812719500867951,0.0,0.446828398531115,0.45955510866765364,2.8949500000000015,176.0,0.39935969872401916,0.31948775897921533
2024-09-10, T5_D_50,0.09620532973120648,0.6180114564005291,44.17500417,0.1276595744680851,0.2307762267277178,0.18834555785669707,0.7441175782954467,0.2526922072485748,0.0,0.446828398531115,0.45955510866765364,3.353875000000002,176.0,0.39935969872401916,0.31948775897921533
2024-09-10, T7_E_100,0.04500798231040126,0.062478940413674244,43.62155417,0.035460992907801414,0.4244236279513928,0.35363550792302734,0.2290918901400521,0.0815950550898798,0.0,0.446828398531115,0.45955510866765364,3.3708083400000035,327.2,0.7424459853551083,0.5939567882840866
2024-09-10, T9_D_100,0.03572393466247922,0.06640574376263572,42.15409167,0.04609929078014184,0.34595971081594906,0.20662073712361723,0.2887371853754663,0.11024905174815879,0.0,0.446828398531115,0.45955510866765364,3.6872833400000005,327.2,0.7424459853551083,0.5939567882840866
2024-09-11, T7_E_100,0.04553604322552235,0.06426738550330026,47.03142917,0.02127659574468085,0.42280933104799673,0.35300475701143574,0.23325591758744457,0.08214894940840482,0.0,0.3483436863864787,0.573603306767547,3.4098749999999995,329.6,0.8461833725693201,0.676946698055456
2024-09-11, T5_D_50,0.09675795161501136,0.5937378503032575,47.58150417,0.09929078014184398,0.23145832394935809,0.18844515011428248,0.753665516925892,0.2533183486521248,0.0,0.3483436863864787,0.573603306767547,3.406500000000001,175.4,0.45030510785394035,0.36024408628315224
2024-09-11, T4_E_50,0.29740881733818364,0.4568829217057881,35.1125125,0.03900709219858156,0.21097267065333805,0.19174829321796635,0.1559574917305933,0.0788295972081455,0.0,0.3483436863864787,0.573603306767547,2.685608330000001,175.4,0.45030510785394035,0.36024408628315224
2024-09-11, T9_D_100,0.03582217856079294,0.0729892952561308,45.90926667,0.04609929078014184,0.3465053885932613,0.20756686357067847,0.2848312102892533,0.109337935739482,0.0,0.3483436863864787,0.573603306767547,3.7551750000000013,329.6,0.8461833725693201,0.676946698055456
2024-09-11, T2_D_50,0.17811617335416957,0.8168528550661456,36.78306667,0.10638297872340426,0.27420308309939184,0.2311868272217831,0.4037464517559293,0.13813241283283773,0.0,0.3483436863864787,0.573603306767547,2.592512499999998,175.4,0.45030510785394035,0.36024408628315224
2024-09-11, T14_D_100,0.10900159645500669,0.11808921490756959,48.67997917,0.0851063829787234,0.3216997863723669,0.32468735849110403,0.34285781314659725,0.09616889761414688,0.0,0.3483436863864787,0.573603306767547,3.6536000000000044,329.6,0.8461833725693201,0.676946698055456
2024-09-11, T12_E_50,0.20455606045125166,0.22648453907266206,41.60682917,0.07092198581560283,0.1338047383044922,0.22028147501618228,0.12929598613554788,0.12359469385108314,0.0,0.3483436863864787,0.573603306767547,3.0138916699999996,175.4,0.45030510785394035,0.36024408628315224
2024-09-11, T15_E_100,0.0888984403747455,0.09665379332196278,43.094575,0.14893617021276595,0.7231822110298346,0.40607083154173834,0.2287400004926455,0.10687350737868524,0.0,0.3483436863864787,0.573603306767547,3.580895829999996,329.6,0.8461833725693201,0.676946698055456
2024-09-12, T12_E_50,0.20362888365649498,0.21823566000749528,44.508775,0.07801418439716312,0.13355463599716647,0.2189867756675721,0.1304454922936167,0.12380742137118486,0.0,0.4338904418394971,0.6323293230718043,2.9019458300000025,175.7,0.4048570064976531,0.3238856051981225
2024-09-12, T14_D_100,0.11162962052858634,0.11819289287963267,52.1420375,0.08156028368794326,0.32101768915072665,0.32631403197854963,0.3409810683369695,0.09706797246606853,0.0,0.4338904418394971,0.6323293230718043,3.462058329999998,326.9,0.7532598487426454,0.6026078789941164
