date,tensiometer_40,tensiometer_80,tdr_water_40,tdr_water_80,tdr_salt_40,tdr_salt_80,eto (mm/day),vpd (kPa),frond_growth_rate,irrigation,D,E,100,50
2024-10-02,0.031302959592040165,0.030261009310500443,0.3566913738425131,0.2161649950891018,0.27826260349074533,0.09903871238844539,5.621788485,2.066223644,3.5268083299999997,333.2,1,0,1,0
2024-10-02,0.043743092228662926,0.05992587025364509,0.43003956159738366,0.36327935830544494,0.22559645295235414,0.0878243592937587,5.621788485,2.066223644,3.75491667,333.2,0,1,1,0
2024-10-02,0.07484956403586494,0.0902387185439564,0.24785139369726536,0.1961801486805165,0.8532972059961996,0.26840193467511675,5.621788485,2.066223644,3.0864458300000024,179.4,1,0,0,1
2024-10-02,0.11415940070385228,0.35974961770238195,0.20585694149103595,0.21787466223076696,0.15700143099444017,0.15152621965911206,5.621788485,2.066223644,2.9257374999999968,179.4,0,1,0,1
2024-10-02,0.1990175610875985,0.13038801478988676,0.14956118412438263,0.23344425178016798,0.14576442163417552,0.12340203495768311,5.621788485,2.066223644,3.1186374999999984,179.4,0,1,0,1
2024-10-02,0.08378975807505677,0.09227339883122877,0.7290937202112934,0.4173413554116015,0.21184929741713,0.10293202753393149,5.621788485,2.066223644,3.7819708399999996,333.2,0,1,1,0
2024-10-02,0.1068279503787075,0.10700863120010402,0.33834295858038965,0.34888827708435527,0.34948506812583574,0.10141885245929728,5.621788485,2.066223644,3.673658329999995,333.2,1,0,1,0
2024-10-02,0.101584182733574,0.6875210596174292,0.3051475603150487,0.29983909022354777,0.6004410350482089,0.20294206183524116,5.621788485,2.066223644,2.937637500000001,179.4,1,0,0,1
2024-10-03,0.07133734495998674,0.07629403074783106,0.2481924423080855,0.19725906491059,0.8463767098317968,0.2657287925291915,5.710630231,2.172316862,3.159395840000002,180.7,1,0,0,1
2024-10-03,0.04320275082330531,0.05659521525959805,0.43058523937469584,0.36948727564181877,0.22320360334998945,0.0866362961258194,5.710630231,2.172316862,3.746566659999999,332.0,0,1,1,0
2024-10-03,0.03067665479039463,0.03053316399805223,0.3576690463813501,0.21676254863461417,0.2729959884580196,0.09933171446351868,5.710630231,2.172316862,3.4563166699999996,332.0,1,0,1,0
2024-10-03,0.10674198698241957,0.325892278554766,0.20858533037759705,0.22142678597841434,0.15626246273488636,0.15520680726041408,5.710630231,2.172316862,2.9771583400000026,180.7,0,1,0,1
