date, T15_E_100, T12_E_50, T7_E_100, T4_E_50, T14_D_100, T5_D_50, T9_D_100, T2_D_50
19/05/2024,46.11979167,25.790625,31.08125,23.05104167,25.16666667,15.609375,18.14479167,24.55520833
20/05/2024,41.81041667,25.82083333,30.28854167,23.16145833,24.190625,15.8625,18.059375,24.625
21/05/2024,42.43229167,25.41041667,30.403125,23.271875,23.18854167,15.51458333,17.45520833,24.19895833
22/05/2024,42.80833333,25.61979167,30.52916667,23.28333333,24.51979167,15.52708333,17.39479167,24.121875
23/05/2024,42.40104167,25.66875,30.30625,23.24375,22.42604167,15.521875,17.33958333,24.13020833
24/05/2024,43.41979167,25.44791667,30.66666667,23.24270833,23.15625,15.52395833,17.31666667,24.06354167
25/05/2024,43.75625,25.71979167,30.63229167,23.30625,22.71875,15.56458333,17.41145833,24.08125
26/05/2024,44.3859375,25.49895833,30.41041667,23.14270833,24.09545455,15.61354167,17.51041667,24.22395833
27/05/2024,44.34479167,25.5875,30.74895833,21.85833333,,15.63125,17.69583333,24.26145833
28/05/2024,45.08958333,25.80625,30.81041667,22.340625,26.96041667,15.68958333,17.80833333,24.33229167
29/05/2024,45.228125,26.13541667,30.89270833,22.74479167,27.390625,15.78541667,17.94791667,24.46458333
30/05/2024,44.85104167,25.771875,30.83854167,22.675,27.35104167,15.73125,17.98854167,24.38333333
31/05/2024,43.57083333,25.790625,30.88958333,22.565625,27.49791667,15.70104167,17.89375,24.365625
01/06/2024,44.26145833,25.68125,30.58020833,22.58854167,27.39791667,15.69375,17.75416667,24.346875
02/06/2024,43.509375,25.58333333,31.15520833,22.42395833,27.6125,15.65208333,17.653125,24.27604167
03/06/2024,43.49166667,25.40625,31.11979167,22.196875,27.625,15.61770833,17.45729167,24.18229167
04/06/2024,43.415625,25.17604167,30.428125,22.06354167,27.57916667,15.59166667,17.3625,24.05729167
05/06/2024,43.86458333,24.896875,30.828125,21.71770833,27.63020833,15.515625,17.23854167,23.8875
06/06/2024,60.93541667,35.32291667,32.38229167,27.29479167,27.74479167,19.03958333,18.803125,24.73541667
07/06/2024,51.13020833,37.30729167,32.62291667,28.17395833,27.93541667,29.32916667,19.33125,26.06875
08/06/2024,37.57708333,26.196875,29.21354167,22.59375,27.7625,16.24479167,16.39583333,24.66354167
09/06/2024,44.55104167,24.721875,30.11666667,21.078125,27.79479167,14.984375,17.01458333,23.72916667
10/06/2024,44.596875,24.81145833,30.42916667,23.04166667,27.8875,15.04270833,17.21145833,23.796875
11/06/2024,44.096875,24.853125,30.33333333,23.15104167,27.78229167,15.18229167,17.10104167,23.78333333
