date, T15_E_100, T12_E_50, T7_E_100, T4_E_50, T14_D_100, T9_D_100, T5_D_50, T2_D_50
18/05/2024,58.56328333,59.15555,56.25005,53.46645833,58.24006667,56.21453333,55.26523333,51.15156667
19/05/2024,44.755275,48.380725,47.76864167,56.48680417,48.64635,45.8813625,58.50563333,53.73697083
20/05/2024,8.57215,12.86214167,11.07677083,59.6425125,28.33687083,11.47952917,62.0608375,56.80793333
21/05/2024,11.49829583,15.71894167,14.11294167,62.65394583,31.94314583,14.7475625,65.35829583,59.6974875
22/05/2024,15.24998333,18.74963333,17.28242917,65.65684583,31.5739125,18.25382083,68.76562917,62.5447375
23/05/2024,18.5791875,21.50016667,20.46955833,68.1073375,34.30617083,21.50187083,71.92528333,65.2727
24/05/2024,21.7724875,24.08572917,23.545975,70.69091667,38.721875,24.51893333,75.00099167,68.14247917
25/05/2024,25.76851667,27.6349375,26.85318333,73.7898875,43.42264583,28.29995833,78.54144167,70.9725
26/05/2024,29.49847083,31.01637083,30.1516625,76.84033333,45.1205625,32.03842917,81.74085,73.85534583
27/05/2024,32.58762083,33.66387083,33.112275,79.3421,47.72635833,35.1226,84.55417083,76.3012125
28/05/2024,36.31700417,37.20027917,36.482825,82.18045417,51.19758333,38.78075,87.679875,79.163375
29/05/2024,40.00945417,40.56787083,40.26496667,84.49577083,54.61600417,42.46812083,91.2237125,82.46689583
30/05/2024,43.56315,43.74589583,43.80173333,87.46076667,58.0073,46.00660833,94.542425,85.26100833
31/05/2024,47.4929625,47.428675,47.733225,90.7567875,61.49685,50.08189167,98.06332917,88.10865417
01/06/2024,51.12462917,50.78790417,51.236325,93.899475,64.6755875,53.796575,101.2333833,90.80282083
02/06/2024,33.12556667,38.31040417,24.71958333,51.592975,43.762675,31.0781625,58.04158333,45.64345
03/06/2024,13.33972917,14.70205417,15.59054167,14.86958333,21.01785833,12.6966375,13.37357917,12.38861667
04/06/2024,16.75165417,17.58090417,19.12265833,17.8483,24.23017083,16.22870833,16.69750417,15.29284167
05/06/2024,20.18075833,20.57001667,24.05642917,20.67662917,27.1703625,19.66457917,19.955675,18.20065833
06/06/2024,23.58136667,23.43921667,28.09510833,23.5119875,30.09215833,23.02117083,23.16672917,21.0393375
07/06/2024,26.8862375,26.67298333,31.28677083,26.54775417,33.07406667,26.3717125,26.58327917,24.13590833
08/06/2024,30.252,29.66467917,34.51897917,29.48527083,35.85103333,29.66637917,30.0742875,26.96842083
09/06/2024,33.54075,32.24252917,37.70955833,32.26114167,38.86389167,32.90940417,33.4781125,29.77984583
10/06/2024,37.11842083,35.29053333,41.258225,35.25160833,42.214475,36.55312917,37.01686667,32.89906667
11/06/2024,40.44375833,38.18429167,44.60720417,38.08785417,45.4652875,39.9817125,40.39636667,35.73701667
